detailId,orderId,flashItemId,quantity,unitPrice
DTL-01464,ORD-01295,FSI-00215,2,1626000.0
DTL-01465,ORD-01357,FSI-00233,1,2090000.0
DTL-01466,ORD-01744,FSI-00488,2,785000.0
DTL-01467,ORD-02493,FSI-00040,2,874000.0
DTL-01468,ORD-00198,FSI-00290,1,1683000.0
DTL-01469,ORD-01674,FSI-00190,1,2563000.0
DTL-01470,ORD-00814,FSI-00129,2,2031000.0
DTL-01471,ORD-01538,FSI-00090,1,2945000.0
DTL-01472,ORD-00905,FSI-00231,1,87000.0
DTL-01473,ORD-00291,FSI-00386,2,1860000.0
DTL-01474,ORD-00655,FSI-00073,2,2496000.0
DTL-01475,ORD-01889,FSI-00245,2,2605000.0
DTL-01476,ORD-00194,FSI-00361,2,180000.0
DTL-01477,ORD-00310,FSI-00476,1,2503000.0
DTL-01478,ORD-01101,FSI-00305,2,1173000.0
DTL-01479,ORD-02487,FSI-00018,2,1135000.0
DTL-01480,ORD-00689,FSI-00274,2,302000.0
DTL-01481,ORD-00304,FSI-00271,2,1812000.0
DTL-01482,ORD-01245,FSI-00389,1,1486000.0
DTL-01483,ORD-01508,FSI-00267,1,1135000.0
DTL-01484,ORD-01936,FSI-00307,2,1512000.0
DTL-01485,ORD-01411,FSI-00324,2,2297000.0
DTL-01486,ORD-00270,FSI-00003,1,839000.0
DTL-01487,ORD-01136,FSI-00162,2,1361000.0
DTL-01488,ORD-02126,FSI-00455,2,1344000.0
DTL-01489,ORD-00645,FSI-00242,1,89000.0
DTL-01490,ORD-00569,FSI-00355,2,614000.0
DTL-01491,ORD-00974,FSI-00285,1,1737000.0
DTL-01492,ORD-00438,FSI-00106,2,1335000.0
DTL-01493,ORD-00761,FSI-00434,2,1096000.0
DTL-01494,ORD-00826,FSI-00169,2,2111000.0
DTL-01495,ORD-02356,FSI-00058,1,1819000.0
DTL-01496,ORD-01165,FSI-00057,2,1796000.0
DTL-01497,ORD-01687,FSI-00078,2,1784000.0
DTL-01498,ORD-01489,FSI-00375,1,1903000.0
DTL-01499,ORD-00014,FSI-00282,2,1056000.0
DTL-01500,ORD-02093,FSI-00343,1,1847000.0
DTL-01501,ORD-00684,FSI-00185,2,911000.0
DTL-01502,ORD-01995,FSI-00074,2,883000.0
DTL-01503,ORD-01018,FSI-00131,1,1534000.0
DTL-01504,ORD-01748,FSI-00387,2,1961000.0
DTL-01505,ORD-00771,FSI-00446,2,543000.0
DTL-01506,ORD-00495,FSI-00277,2,468000.0
DTL-01507,ORD-01416,FSI-00087,2,2041000.0
DTL-01508,ORD-01525,FSI-00437,2,894000.0
DTL-01509,ORD-01322,FSI-00151,2,1444000.0
DTL-01510,ORD-00034,FSI-00468,2,1037000.0
DTL-01511,ORD-01865,FSI-00112,1,1518000.0
DTL-01512,ORD-00317,FSI-00093,2,1458000.0
DTL-01513,ORD-01897,FSI-00205,2,1146000.0
DTL-01514,ORD-00327,FSI-00272,1,476000.0
DTL-01515,ORD-01566,FSI-00118,2,2561000.0
DTL-01516,ORD-00011,FSI-00071,2,762000.0
DTL-01517,ORD-02209,FSI-00030,2,1223000.0
DTL-01518,ORD-00087,FSI-00167,2,1207000.0
DTL-01519,ORD-00999,FSI-00185,2,911000.0
DTL-01520,ORD-01819,FSI-00277,2,468000.0
DTL-01521,ORD-01334,FSI-00255,1,1417000.0
DTL-01522,ORD-00505,FSI-00316,2,921000.0
DTL-01523,ORD-01208,FSI-00200,2,1340000.0
DTL-01524,ORD-01793,FSI-00086,2,241000.0
DTL-01525,ORD-02070,FSI-00172,1,3349000.0
DTL-01526,ORD-00382,FSI-00325,2,2177000.0
DTL-01527,ORD-00028,FSI-00253,2,955000.0
DTL-01528,ORD-02166,FSI-00171,1,1383000.0
DTL-01529,ORD-02223,FSI-00413,2,880000.0
DTL-01530,ORD-00766,FSI-00332,2,531000.0
DTL-01531,ORD-02440,FSI-00135,2,819000.0
DTL-01532,ORD-01910,FSI-00345,2,2628000.0
DTL-01533,ORD-01064,FSI-00134,2,2666000.0
DTL-01534,ORD-00655,FSI-00489,2,1354000.0
DTL-01535,ORD-01247,FSI-00078,2,1784000.0
DTL-01536,ORD-00637,FSI-00417,1,927000.0
DTL-01537,ORD-01540,FSI-00087,1,2041000.0
DTL-01538,ORD-00350,FSI-00393,1,1877000.0
DTL-01539,ORD-01387,FSI-00215,2,1626000.0
DTL-01540,ORD-01182,FSI-00333,1,957000.0
DTL-01541,ORD-00407,FSI-00463,1,105000.0
DTL-01542,ORD-02032,FSI-00365,1,238000.0
DTL-01543,ORD-00477,FSI-00200,2,1340000.0
DTL-01544,ORD-01039,FSI-00013,2,641000.0
DTL-01545,ORD-00529,FSI-00140,1,1259000.0
DTL-01546,ORD-01074,FSI-00022,1,1164000.0
DTL-01547,ORD-00810,FSI-00259,2,1920000.0
DTL-01548,ORD-00003,FSI-00405,2,1125000.0
DTL-01549,ORD-01194,FSI-00180,2,332000.0
DTL-01550,ORD-01790,FSI-00192,2,2301000.0
DTL-01551,ORD-02010,FSI-00347,2,513000.0
DTL-01552,ORD-02004,FSI-00107,1,801000.0
DTL-01553,ORD-01597,FSI-00271,2,1812000.0
DTL-01554,ORD-01331,FSI-00218,2,71000.0
DTL-01555,ORD-00518,FSI-00451,2,806000.0
DTL-01556,ORD-00103,FSI-00132,2,1646000.0
DTL-01557,ORD-00411,FSI-00132,1,1646000.0
DTL-01558,ORD-00711,FSI-00181,2,401000.0
DTL-01559,ORD-00442,FSI-00128,1,356000.0
DTL-01560,ORD-00571,FSI-00296,1,2140000.0
DTL-01561,ORD-01114,FSI-00086,2,241000.0
DTL-01562,ORD-00803,FSI-00114,1,102000.0
DTL-01563,ORD-01342,FSI-00142,1,192000.0
DTL-01564,ORD-00955,FSI-00007,1,2169000.0
DTL-01565,ORD-00717,FSI-00229,2,588000.0
DTL-01566,ORD-00176,FSI-00362,2,2649000.0
DTL-01567,ORD-01257,FSI-00395,2,2308000.0
DTL-01568,ORD-01249,FSI-00006,1,1471000.0
DTL-01569,ORD-02443,FSI-00257,2,48000.0
DTL-01570,ORD-02401,FSI-00041,1,282000.0
DTL-01571,ORD-01565,FSI-00232,2,3378000.0
DTL-01572,ORD-01053,FSI-00125,1,736000.0
DTL-01573,ORD-02317,FSI-00243,1,2209000.0
DTL-01574,ORD-00802,FSI-00275,1,1546000.0
DTL-01575,ORD-01873,FSI-00497,1,150000.0
DTL-01576,ORD-00998,FSI-00241,1,88000.0
DTL-01577,ORD-00019,FSI-00286,2,248000.0
DTL-01578,ORD-01520,FSI-00347,2,513000.0
DTL-01579,ORD-01453,FSI-00248,1,1966000.0
DTL-01580,ORD-00607,FSI-00067,1,1858000.0
DTL-01581,ORD-00823,FSI-00354,1,1000000.0
DTL-01582,ORD-00735,FSI-00389,2,1486000.0
DTL-01583,ORD-02308,FSI-00058,2,1819000.0
DTL-01584,ORD-01061,FSI-00177,1,668000.0
DTL-01585,ORD-00357,FSI-00389,2,1486000.0
DTL-01586,ORD-00313,FSI-00111,1,2364000.0
DTL-01587,ORD-01299,FSI-00342,1,1759000.0
DTL-01588,ORD-00361,FSI-00140,2,1259000.0
DTL-01589,ORD-00178,FSI-00371,2,1522000.0
DTL-01590,ORD-01533,FSI-00260,1,903000.0
DTL-01591,ORD-00499,FSI-00478,1,431000.0
DTL-01592,ORD-01863,FSI-00260,2,903000.0
DTL-01593,ORD-00262,FSI-00344,2,2618000.0
DTL-01594,ORD-00417,FSI-00277,2,468000.0
DTL-01595,ORD-00008,FSI-00392,2,444000.0
DTL-01596,ORD-01431,FSI-00190,1,2563000.0
DTL-01597,ORD-00817,FSI-00436,2,320000.0
DTL-01598,ORD-01332,FSI-00174,2,3234000.0
DTL-01599,ORD-01898,FSI-00227,2,1691000.0
DTL-01600,ORD-02191,FSI-00281,1,1934000.0
DTL-01601,ORD-02038,FSI-00031,2,471000.0
DTL-01602,ORD-01379,FSI-00329,1,812000.0
DTL-01603,ORD-01586,FSI-00203,1,1398000.0
DTL-01604,ORD-00645,FSI-00292,1,301000.0
DTL-01605,ORD-02157,FSI-00371,1,1522000.0
DTL-01606,ORD-01498,FSI-00042,2,1907000.0
DTL-01607,ORD-02050,FSI-00387,2,1961000.0
DTL-01608,ORD-01902,FSI-00424,2,1802000.0
DTL-01609,ORD-00168,FSI-00236,2,279000.0
DTL-01610,ORD-00772,FSI-00450,1,1341000.0
DTL-01611,ORD-00726,FSI-00350,2,1960000.0
DTL-01612,ORD-00441,FSI-00151,2,1444000.0
DTL-01613,ORD-00729,FSI-00347,1,513000.0
DTL-01614,ORD-00345,FSI-00343,2,1847000.0
DTL-01615,ORD-00322,FSI-00257,1,48000.0
DTL-01616,ORD-01659,FSI-00155,1,1132000.0
DTL-01617,ORD-00158,FSI-00475,1,57000.0
DTL-01618,ORD-02289,FSI-00381,1,1470000.0
DTL-01619,ORD-00740,FSI-00068,1,1529000.0
DTL-01620,ORD-00596,FSI-00398,1,2086000.0
DTL-01621,ORD-00316,FSI-00080,1,1138000.0
DTL-01622,ORD-02163,FSI-00343,1,1847000.0
DTL-01623,ORD-00747,FSI-00344,1,2618000.0
DTL-01624,ORD-01402,FSI-00483,2,1186000.0
DTL-01625,ORD-01831,FSI-00261,1,1896000.0
DTL-01626,ORD-00414,FSI-00197,1,616000.0
DTL-01627,ORD-01583,FSI-00045,1,1728000.0
DTL-01628,ORD-00341,FSI-00439,2,1577000.0
DTL-01629,ORD-01671,FSI-00389,1,1486000.0
DTL-01630,ORD-00755,FSI-00397,1,2590000.0
DTL-01631,ORD-01441,FSI-00436,2,320000.0
DTL-01632,ORD-02052,FSI-00206,1,79000.0
DTL-01633,ORD-00489,FSI-00443,1,783000.0
DTL-01634,ORD-02316,FSI-00273,1,697000.0
DTL-01635,ORD-02446,FSI-00300,1,958000.0
DTL-01636,ORD-01128,FSI-00123,2,445000.0
DTL-01637,ORD-00081,FSI-00188,1,2080000.0
DTL-01638,ORD-02061,FSI-00143,2,1044000.0
DTL-01639,ORD-01576,FSI-00347,2,513000.0
DTL-01640,ORD-00344,FSI-00311,1,1341000.0
DTL-01641,ORD-01516,FSI-00254,2,1705000.0
DTL-01642,ORD-02166,FSI-00097,2,709000.0
DTL-01643,ORD-01289,FSI-00312,2,50000.0
DTL-01644,ORD-01264,FSI-00450,2,1341000.0
DTL-01645,ORD-00106,FSI-00199,2,1658000.0
DTL-01646,ORD-01197,FSI-00058,2,1819000.0
DTL-01647,ORD-01628,FSI-00300,2,958000.0
DTL-01648,ORD-00414,FSI-00354,2,1000000.0
DTL-01649,ORD-00077,FSI-00291,1,1675000.0
DTL-01650,ORD-02014,FSI-00230,1,740000.0
DTL-01651,ORD-02290,FSI-00438,2,428000.0
DTL-01652,ORD-00746,FSI-00086,2,241000.0
DTL-01653,ORD-01437,FSI-00152,1,2611000.0
DTL-01654,ORD-00805,FSI-00445,2,524000.0
DTL-01655,ORD-02150,FSI-00204,1,588000.0
DTL-01656,ORD-00537,FSI-00018,1,1135000.0
DTL-01657,ORD-00604,FSI-00216,1,400000.0
DTL-01658,ORD-02336,FSI-00066,1,1425000.0
DTL-01659,ORD-00405,FSI-00464,1,1956000.0
DTL-01660,ORD-01507,FSI-00059,1,1140000.0
DTL-01661,ORD-01391,FSI-00076,2,1945000.0
DTL-01662,ORD-01334,FSI-00026,1,2776000.0
DTL-01663,ORD-01745,FSI-00028,1,1621000.0
DTL-01664,ORD-01939,FSI-00121,2,2012000.0
DTL-01665,ORD-01971,FSI-00243,1,2209000.0
DTL-01666,ORD-01100,FSI-00061,1,1467000.0
DTL-01667,ORD-02482,FSI-00082,2,567000.0
DTL-01668,ORD-00141,FSI-00198,2,1726000.0
DTL-01669,ORD-01390,FSI-00162,1,1361000.0
DTL-01670,ORD-00955,FSI-00354,1,1000000.0
DTL-01671,ORD-02142,FSI-00215,2,1626000.0
DTL-01672,ORD-00671,FSI-00468,2,1037000.0
DTL-01673,ORD-01994,FSI-00236,2,279000.0
DTL-01674,ORD-00379,FSI-00239,2,1323000.0
DTL-01675,ORD-00738,FSI-00415,2,1194000.0
DTL-01676,ORD-00499,FSI-00496,2,1038000.0
DTL-01677,ORD-00256,FSI-00427,1,408000.0
DTL-01678,ORD-00186,FSI-00349,1,549000.0
DTL-01679,ORD-01805,FSI-00067,1,1858000.0
DTL-01680,ORD-02444,FSI-00301,1,544000.0
DTL-01681,ORD-02098,FSI-00403,2,1318000.0
DTL-01682,ORD-00225,FSI-00425,2,1142000.0
DTL-01683,ORD-00562,FSI-00032,1,1354000.0
DTL-01684,ORD-00252,FSI-00371,1,1522000.0
DTL-01685,ORD-00662,FSI-00326,2,902000.0
DTL-01686,ORD-00029,FSI-00007,2,2169000.0
DTL-01687,ORD-01775,FSI-00296,2,2140000.0
DTL-01688,ORD-01799,FSI-00136,1,324000.0
DTL-01689,ORD-01838,FSI-00392,2,444000.0
DTL-01690,ORD-01926,FSI-00224,2,1462000.0
DTL-01691,ORD-00317,FSI-00206,1,79000.0
DTL-01692,ORD-00503,FSI-00465,2,265000.0
DTL-01693,ORD-02373,FSI-00028,1,1621000.0
DTL-01694,ORD-00637,FSI-00446,2,543000.0
DTL-01695,ORD-01955,FSI-00393,1,1877000.0
DTL-01696,ORD-00169,FSI-00179,2,2206000.0
DTL-01697,ORD-00369,FSI-00337,1,1843000.0
DTL-01698,ORD-00787,FSI-00001,2,287000.0
DTL-01699,ORD-01885,FSI-00082,2,567000.0
DTL-01700,ORD-02443,FSI-00205,1,1146000.0
DTL-01701,ORD-00393,FSI-00299,1,1063000.0
DTL-01702,ORD-02015,FSI-00158,1,1339000.0
DTL-01703,ORD-00257,FSI-00269,1,377000.0
DTL-01704,ORD-01719,FSI-00258,2,170000.0
DTL-01705,ORD-00662,FSI-00046,1,929000.0
DTL-01706,ORD-00673,FSI-00216,2,400000.0
DTL-01707,ORD-01298,FSI-00127,2,1002000.0
DTL-01708,ORD-01915,FSI-00305,2,1173000.0
DTL-01709,ORD-00349,FSI-00434,1,1096000.0
DTL-01710,ORD-00050,FSI-00440,1,1257000.0
DTL-01711,ORD-02267,FSI-00470,1,2025000.0
DTL-01712,ORD-00739,FSI-00020,1,1504000.0
DTL-01713,ORD-00124,FSI-00181,2,401000.0
DTL-01714,ORD-01580,FSI-00237,1,1856000.0
DTL-01715,ORD-01363,FSI-00125,2,736000.0
DTL-01716,ORD-00974,FSI-00350,2,1960000.0
DTL-01717,ORD-01205,FSI-00134,2,2666000.0
DTL-01718,ORD-00785,FSI-00001,1,287000.0
DTL-01719,ORD-01191,FSI-00390,2,1203000.0
DTL-01720,ORD-01845,FSI-00141,1,1968000.0
DTL-01721,ORD-00156,FSI-00075,1,1961000.0
DTL-01722,ORD-02348,FSI-00483,2,1186000.0
DTL-01723,ORD-00752,FSI-00258,1,170000.0
DTL-01724,ORD-00219,FSI-00132,1,1646000.0
DTL-01725,ORD-00577,FSI-00037,2,479000.0
DTL-01726,ORD-02092,FSI-00324,1,2297000.0
DTL-01727,ORD-01194,FSI-00365,1,238000.0
DTL-01728,ORD-01128,FSI-00371,1,1522000.0
DTL-01729,ORD-00546,FSI-00259,1,1920000.0
DTL-01730,ORD-01258,FSI-00018,1,1135000.0
DTL-01731,ORD-02399,FSI-00112,1,1518000.0
DTL-01732,ORD-00263,FSI-00020,1,1504000.0
DTL-01733,ORD-00936,FSI-00021,1,886000.0
DTL-01734,ORD-01853,FSI-00036,2,524000.0
DTL-01735,ORD-00234,FSI-00324,2,2297000.0
DTL-01736,ORD-01653,FSI-00181,1,401000.0
DTL-01737,ORD-00021,FSI-00464,1,1956000.0
DTL-01738,ORD-00962,FSI-00296,2,2140000.0
DTL-01739,ORD-00576,FSI-00176,1,667000.0
DTL-01740,ORD-02360,FSI-00272,2,476000.0
DTL-01741,ORD-00850,FSI-00445,2,524000.0
DTL-01742,ORD-02283,FSI-00192,1,2301000.0
DTL-01743,ORD-01264,FSI-00186,1,737000.0
DTL-01744,ORD-01359,FSI-00120,1,1736000.0
DTL-01745,ORD-02251,FSI-00190,1,2563000.0
DTL-01746,ORD-00908,FSI-00404,2,1753000.0
DTL-01747,ORD-02070,FSI-00018,1,1135000.0
DTL-01748,ORD-00584,FSI-00359,1,569000.0
DTL-01749,ORD-02187,FSI-00225,2,1501000.0
DTL-01750,ORD-00113,FSI-00190,1,2563000.0
DTL-01751,ORD-00210,FSI-00472,2,793000.0
DTL-01752,ORD-01462,FSI-00097,2,709000.0
DTL-01753,ORD-00091,FSI-00179,2,2206000.0
DTL-01754,ORD-01190,FSI-00159,1,1840000.0
DTL-01755,ORD-02176,FSI-00026,2,2776000.0
DTL-01756,ORD-01961,FSI-00059,2,1140000.0
DTL-01757,ORD-02007,FSI-00460,1,2152000.0
DTL-01758,ORD-01614,FSI-00249,2,821000.0
DTL-01759,ORD-00888,FSI-00079,1,1372000.0
DTL-01760,ORD-02235,FSI-00009,1,2006000.0
DTL-01761,ORD-00615,FSI-00270,2,704000.0
DTL-01762,ORD-01999,FSI-00442,1,111000.0
DTL-01763,ORD-00681,FSI-00063,1,1127000.0
DTL-01764,ORD-00758,FSI-00082,2,567000.0
DTL-01765,ORD-01120,FSI-00332,1,531000.0
DTL-01766,ORD-00239,FSI-00267,1,1135000.0
DTL-01767,ORD-00386,FSI-00492,2,1809000.0
DTL-01768,ORD-00720,FSI-00382,2,2491000.0
DTL-01769,ORD-00815,FSI-00382,1,2491000.0
DTL-01770,ORD-01944,FSI-00251,2,2239000.0
DTL-01771,ORD-00540,FSI-00341,1,950000.0
DTL-01772,ORD-01047,FSI-00214,1,2701000.0
DTL-01773,ORD-00036,FSI-00299,1,1063000.0
DTL-01774,ORD-01153,FSI-00385,2,79000.0
DTL-01775,ORD-01517,FSI-00285,2,1737000.0
DTL-01776,ORD-02299,FSI-00123,1,445000.0
DTL-01777,ORD-01696,FSI-00382,2,2491000.0
DTL-01778,ORD-01334,FSI-00321,2,63000.0
DTL-01779,ORD-01050,FSI-00443,1,783000.0
DTL-01780,ORD-00473,FSI-00058,2,1819000.0
DTL-01781,ORD-01301,FSI-00130,2,2326000.0
DTL-01782,ORD-01446,FSI-00126,2,1285000.0
DTL-01783,ORD-01376,FSI-00209,1,793000.0
DTL-01784,ORD-00134,FSI-00133,1,3124000.0
DTL-01785,ORD-00575,FSI-00361,1,180000.0
DTL-01786,ORD-00044,FSI-00356,1,2659000.0
DTL-01787,ORD-02467,FSI-00380,1,2242000.0
DTL-01788,ORD-02258,FSI-00295,1,2543000.0
DTL-01789,ORD-00919,FSI-00436,2,320000.0
DTL-01790,ORD-00308,FSI-00024,2,500000.0
DTL-01791,ORD-00543,FSI-00159,1,1840000.0
DTL-01792,ORD-02027,FSI-00425,2,1142000.0
DTL-01793,ORD-02356,FSI-00382,2,2491000.0
DTL-01794,ORD-01476,FSI-00390,1,1203000.0
DTL-01795,ORD-00894,FSI-00300,1,958000.0
DTL-01796,ORD-02226,FSI-00388,2,2530000.0
DTL-01797,ORD-00826,FSI-00227,1,1691000.0
DTL-01798,ORD-00071,FSI-00468,1,1037000.0
DTL-01799,ORD-01644,FSI-00173,2,1825000.0
DTL-01800,ORD-02041,FSI-00264,2,220000.0
DTL-01801,ORD-00615,FSI-00036,2,524000.0
DTL-01802,ORD-02433,FSI-00125,1,736000.0
DTL-01803,ORD-01003,FSI-00106,2,1335000.0
DTL-01804,ORD-00094,FSI-00003,2,839000.0
DTL-01805,ORD-01330,FSI-00380,2,2242000.0
DTL-01806,ORD-00501,FSI-00154,2,1035000.0
DTL-01807,ORD-01745,FSI-00333,1,957000.0
DTL-01808,ORD-02047,FSI-00188,2,2080000.0
DTL-01809,ORD-01111,FSI-00409,1,2426000.0
DTL-01810,ORD-02261,FSI-00467,2,766000.0
DTL-01811,ORD-02351,FSI-00391,2,1674000.0
DTL-01812,ORD-00691,FSI-00218,1,71000.0
DTL-01813,ORD-02289,FSI-00118,1,2561000.0
DTL-01814,ORD-02040,FSI-00130,2,2326000.0
DTL-01815,ORD-00744,FSI-00214,1,2701000.0
DTL-01816,ORD-02342,FSI-00088,2,1717000.0
DTL-01817,ORD-02222,FSI-00065,1,1021000.0
DTL-01818,ORD-02339,FSI-00290,2,1683000.0
DTL-01819,ORD-00836,FSI-00344,1,2618000.0
DTL-01820,ORD-02098,FSI-00164,2,483000.0
DTL-01821,ORD-01097,FSI-00218,1,71000.0
DTL-01822,ORD-01669,FSI-00098,1,309000.0
DTL-01823,ORD-01400,FSI-00290,1,1683000.0
DTL-01824,ORD-01358,FSI-00052,2,1835000.0
DTL-01825,ORD-01944,FSI-00463,2,105000.0
DTL-01826,ORD-00568,FSI-00490,1,1106000.0
DTL-01827,ORD-01378,FSI-00395,2,2308000.0
DTL-01828,ORD-02312,FSI-00314,1,579000.0
DTL-01829,ORD-00716,FSI-00182,1,118000.0
DTL-01830,ORD-01074,FSI-00162,1,1361000.0
DTL-01831,ORD-01662,FSI-00051,2,1649000.0
DTL-01832,ORD-00387,FSI-00223,2,708000.0
DTL-01833,ORD-00230,FSI-00153,2,1296000.0
DTL-01834,ORD-00180,FSI-00019,1,88000.0
DTL-01835,ORD-01400,FSI-00033,2,169000.0
DTL-01836,ORD-01066,FSI-00347,2,513000.0
DTL-01837,ORD-01315,FSI-00389,1,1486000.0
DTL-01838,ORD-00559,FSI-00091,1,1488000.0
DTL-01839,ORD-01838,FSI-00161,2,1468000.0
DTL-01840,ORD-01264,FSI-00280,1,1586000.0
DTL-01841,ORD-01167,FSI-00007,2,2169000.0
DTL-01842,ORD-00185,FSI-00308,1,287000.0
DTL-01843,ORD-00053,FSI-00247,1,278000.0
DTL-01844,ORD-01153,FSI-00045,2,1728000.0
DTL-01845,ORD-01437,FSI-00044,1,2020000.0
DTL-01846,ORD-00507,FSI-00210,2,1648000.0
DTL-01847,ORD-00632,FSI-00113,1,1062000.0
DTL-01848,ORD-02270,FSI-00403,1,1318000.0
DTL-01849,ORD-00255,FSI-00111,2,2364000.0
DTL-01850,ORD-01041,FSI-00161,2,1468000.0
DTL-01851,ORD-01460,FSI-00459,2,2658000.0
DTL-01852,ORD-00509,FSI-00113,2,1062000.0
DTL-01853,ORD-00617,FSI-00449,2,88000.0
DTL-01854,ORD-00398,FSI-00202,1,172000.0
DTL-01855,ORD-01655,FSI-00402,2,1383000.0
DTL-01856,ORD-00312,FSI-00461,1,1233000.0
DTL-01857,ORD-01407,FSI-00333,2,957000.0
DTL-01858,ORD-00095,FSI-00490,1,1106000.0
DTL-01859,ORD-01829,FSI-00363,2,1504000.0
DTL-01860,ORD-01160,FSI-00224,1,1462000.0
DTL-01861,ORD-01228,FSI-00210,2,1648000.0
DTL-01862,ORD-00303,FSI-00010,2,1190000.0
DTL-01863,ORD-01758,FSI-00363,1,1504000.0
DTL-01864,ORD-02438,FSI-00136,2,324000.0
DTL-01865,ORD-02207,FSI-00083,1,1757000.0
DTL-01866,ORD-01002,FSI-00139,2,499000.0
DTL-01867,ORD-02207,FSI-00136,2,324000.0
DTL-01868,ORD-01490,FSI-00129,2,2031000.0
DTL-01869,ORD-02009,FSI-00321,2,63000.0
DTL-01870,ORD-01334,FSI-00241,1,88000.0
DTL-01871,ORD-00646,FSI-00273,2,697000.0
DTL-01872,ORD-00965,FSI-00413,1,880000.0
DTL-01873,ORD-00029,FSI-00496,1,1038000.0
DTL-01874,ORD-00714,FSI-00179,2,2206000.0
DTL-01875,ORD-01533,FSI-00134,2,2666000.0
DTL-01876,ORD-00214,FSI-00289,1,1112000.0
DTL-01877,ORD-00015,FSI-00120,1,1736000.0
DTL-01878,ORD-00530,FSI-00337,1,1843000.0
DTL-01879,ORD-00874,FSI-00171,1,1383000.0
DTL-01880,ORD-00784,FSI-00368,1,1088000.0
DTL-01881,ORD-00488,FSI-00463,1,105000.0
DTL-01882,ORD-00764,FSI-00381,2,1470000.0
DTL-01883,ORD-01217,FSI-00017,2,2021000.0
DTL-01884,ORD-02135,FSI-00064,2,1275000.0
DTL-01885,ORD-00495,FSI-00313,1,2450000.0
DTL-01886,ORD-00919,FSI-00053,1,1392000.0
DTL-01887,ORD-02380,FSI-00085,1,1179000.0
DTL-01888,ORD-01864,FSI-00468,1,1037000.0
DTL-01889,ORD-00186,FSI-00064,2,1275000.0
DTL-01890,ORD-01137,FSI-00479,2,2322000.0
DTL-01891,ORD-00036,FSI-00153,1,1296000.0
DTL-01892,ORD-01910,FSI-00093,2,1458000.0
DTL-01893,ORD-02012,FSI-00438,1,428000.0
DTL-01894,ORD-02059,FSI-00332,2,531000.0
DTL-01895,ORD-00698,FSI-00335,2,1636000.0
DTL-01896,ORD-00363,FSI-00221,2,1769000.0
DTL-01897,ORD-02367,FSI-00076,1,1945000.0
DTL-01898,ORD-02257,FSI-00406,1,3109000.0
DTL-01899,ORD-00800,FSI-00135,2,819000.0
DTL-01900,ORD-01888,FSI-00078,2,1784000.0
DTL-01901,ORD-00158,FSI-00477,2,2468000.0
DTL-01902,ORD-01424,FSI-00036,1,524000.0
DTL-01903,ORD-00658,FSI-00097,1,709000.0
DTL-01904,ORD-02223,FSI-00450,1,1341000.0
DTL-01905,ORD-01888,FSI-00128,2,356000.0
DTL-01906,ORD-01120,FSI-00300,1,958000.0
DTL-01907,ORD-00185,FSI-00366,2,2415000.0
DTL-01908,ORD-00335,FSI-00047,2,710000.0
DTL-01909,ORD-00001,FSI-00295,1,2543000.0
DTL-01910,ORD-01978,FSI-00384,1,1842000.0
DTL-01911,ORD-01723,FSI-00129,1,2031000.0
DTL-01912,ORD-00698,FSI-00177,1,668000.0
DTL-01913,ORD-00681,FSI-00277,1,468000.0
DTL-01914,ORD-01091,FSI-00498,2,354000.0
DTL-01915,ORD-01190,FSI-00478,2,431000.0
DTL-01916,ORD-01447,FSI-00115,1,656000.0
DTL-01917,ORD-01007,FSI-00467,1,766000.0
DTL-01918,ORD-00008,FSI-00263,2,237000.0
DTL-01919,ORD-00426,FSI-00182,1,118000.0
DTL-01920,ORD-00534,FSI-00478,2,431000.0
DTL-01921,ORD-00456,FSI-00032,2,1354000.0
DTL-01922,ORD-00103,FSI-00315,1,358000.0
DTL-01923,ORD-00402,FSI-00464,2,1956000.0
DTL-01924,ORD-00666,FSI-00326,2,902000.0
DTL-01925,ORD-01570,FSI-00482,2,1781000.0
DTL-01926,ORD-00354,FSI-00195,1,1473000.0
DTL-01927,ORD-00290,FSI-00253,2,955000.0
DTL-01928,ORD-02153,FSI-00404,1,1753000.0
DTL-01929,ORD-01465,FSI-00426,2,1826000.0
DTL-01930,ORD-01719,FSI-00324,1,2297000.0
DTL-01931,ORD-01620,FSI-00380,1,2242000.0
DTL-01932,ORD-01099,FSI-00346,1,1174000.0
DTL-01933,ORD-00192,FSI-00028,2,1621000.0
DTL-01934,ORD-01294,FSI-00275,2,1546000.0
DTL-01935,ORD-01854,FSI-00422,2,1469000.0
DTL-01936,ORD-02497,FSI-00483,1,1186000.0
DTL-01937,ORD-00037,FSI-00239,1,1323000.0
DTL-01938,ORD-00988,FSI-00162,1,1361000.0
DTL-01939,ORD-02268,FSI-00253,1,955000.0
DTL-01940,ORD-02253,FSI-00222,1,1525000.0
DTL-01941,ORD-01693,FSI-00308,2,287000.0
DTL-01942,ORD-01847,FSI-00230,2,740000.0
DTL-01943,ORD-01402,FSI-00478,1,431000.0
DTL-01944,ORD-00780,FSI-00405,2,1125000.0
DTL-01945,ORD-00571,FSI-00001,2,287000.0
DTL-01946,ORD-00862,FSI-00013,1,641000.0
DTL-01947,ORD-01447,FSI-00461,2,1233000.0
DTL-01948,ORD-01159,FSI-00127,2,1002000.0
DTL-01949,ORD-01894,FSI-00266,1,452000.0
DTL-01950,ORD-00684,FSI-00347,2,513000.0
DTL-01951,ORD-00138,FSI-00185,1,911000.0
