orderId,customerId,eventId,orderTime,status,totalAmount
ORD-00868,CUS-00888,EVT-006,2026-02-19T20:59:30,DA_XAC_NHAN,5316000.0
ORD-00869,CUS-00449,EVT-014,2026-06-15T06:39:10,DA_HUY,9642000.0
ORD-00870,CUS-00056,EVT-013,2026-06-05T09:50:55,THAT_BAI,828000.0
ORD-00871,CUS-00096,EVT-019,2026-11-24T01:15:13,THAT_BAI,3480000.0
ORD-00872,CUS-00164,EVT-004,2026-07-18T11:58:14,CHO_XU_LY,7676000.0
ORD-00873,CUS-00250,EVT-008,2026-11-19T08:01:36,DA_HUY,7573000.0
ORD-00874,CUS-00430,EVT-010,2026-06-11T17:17:46,DA_XAC_NHAN,334000.0
ORD-00875,CUS-00246,EVT-016,2026-06-27T05:17:24,THAT_BAI,2319000.0
ORD-00876,CUS-00303,EVT-019,2026-12-06T04:41:34,THAT_BAI,6882000.0
ORD-00877,CUS-00691,EVT-001,2026-08-13T19:27:34,THAT_BAI,7009000.0
ORD-00878,CUS-01555,EVT-015,2026-09-03T02:14:02,THAT_BAI,3587000.0
ORD-00879,CUS-00228,EVT-017,2026-06-20T20:18:50,CHO_XU_LY,4010000.0
ORD-00880,CUS-01187,EVT-001,2026-08-08T05:06:05,DA_HUY,7453000.0
ORD-00881,CUS-01097,EVT-011,2026-05-27T15:14:28,CHO_XU_LY,4688000.0
ORD-00882,CUS-01115,EVT-009,2026-06-07T10:30:23,THAT_BAI,6619000.0
ORD-00883,CUS-01543,EVT-007,2026-10-02T07:16:52,CHO_XU_LY,8007000.0
ORD-00884,CUS-00267,EVT-020,2026-06-16T22:17:44,DA_HUY,7706000.0
ORD-00885,CUS-01320,EVT-012,2026-12-18T00:19:11,DA_HUY,6827000.0
ORD-00886,CUS-01194,EVT-006,2026-01-15T20:27:18,CHO_XU_LY,922000.0
ORD-00887,CUS-00653,EVT-013,2026-10-02T03:13:23,DA_XAC_NHAN,9919000.0
ORD-00888,CUS-00804,EVT-002,2026-08-24T18:32:17,CHO_XU_LY,8845000.0
ORD-00889,CUS-00048,EVT-020,2026-06-09T01:28:39,THAT_BAI,8503000.0
ORD-00890,CUS-01237,EVT-017,2026-02-25T02:59:45,CHO_XU_LY,1528000.0
ORD-00891,CUS-01063,EVT-004,2026-05-15T05:36:56,DA_HUY,2799000.0
ORD-00892,CUS-01790,EVT-016,2026-02-14T21:08:17,THAT_BAI,2751000.0
ORD-00893,CUS-00724,EVT-013,2026-01-05T18:31:28,DA_HUY,6484000.0
ORD-00894,CUS-00917,EVT-009,2026-06-13T02:09:04,CHO_XU_LY,7648000.0
ORD-00895,CUS-01785,EVT-013,2026-12-02T13:21:57,DA_HUY,9220000.0
ORD-00896,CUS-01626,EVT-002,2026-01-03T13:04:11,CHO_XU_LY,1216000.0
ORD-00897,CUS-01559,EVT-017,2026-06-24T12:17:11,CHO_XU_LY,1509000.0
ORD-00898,CUS-01684,EVT-010,2026-11-02T12:58:23,THAT_BAI,5783000.0
ORD-00899,CUS-01734,EVT-005,2026-01-26T04:40:47,THAT_BAI,271000.0
ORD-00900,CUS-01467,EVT-016,2026-05-13T19:20:21,THAT_BAI,2264000.0
ORD-00901,CUS-00478,EVT-002,2026-10-27T10:36:11,CHO_XU_LY,352000.0
ORD-00902,CUS-00240,EVT-002,2026-06-04T23:57:04,CHO_XU_LY,3651000.0
ORD-00903,CUS-00373,EVT-012,2026-12-15T16:17:07,DA_XAC_NHAN,1978000.0
ORD-00904,CUS-01175,EVT-006,2026-09-04T01:16:40,CHO_XU_LY,4197000.0
ORD-00905,CUS-01443,EVT-013,2026-06-23T15:38:19,CHO_XU_LY,9302000.0
ORD-00906,CUS-00901,EVT-008,2026-09-01T09:23:31,DA_HUY,546000.0
ORD-00907,CUS-00688,EVT-013,2026-02-10T04:19:23,DA_XAC_NHAN,1368000.0
ORD-00908,CUS-01221,EVT-013,2026-12-24T11:44:21,THAT_BAI,9059000.0
ORD-00909,CUS-01934,EVT-010,2026-08-19T04:51:56,DA_XAC_NHAN,8414000.0
ORD-00910,CUS-00613,EVT-004,2026-07-21T14:24:46,THAT_BAI,4708000.0
ORD-00911,CUS-00817,EVT-015,2026-10-24T10:00:20,THAT_BAI,446000.0
ORD-00912,CUS-01518,EVT-011,2026-08-25T23:30:04,THAT_BAI,1184000.0
ORD-00913,CUS-01436,EVT-013,2026-09-22T01:38:40,DA_XAC_NHAN,9662000.0
ORD-00914,CUS-00465,EVT-012,2026-12-02T13:19:52,CHO_XU_LY,4273000.0
ORD-00915,CUS-00406,EVT-006,2026-05-10T19:50:03,CHO_XU_LY,551000.0
ORD-00916,CUS-01006,EVT-010,2026-04-20T14:04:21,CHO_XU_LY,4207000.0
ORD-00917,CUS-00233,EVT-008,2026-11-02T16:00:44,THAT_BAI,4446000.0
ORD-00918,CUS-00318,EVT-012,2026-04-04T16:29:24,DA_XAC_NHAN,1457000.0
ORD-00919,CUS-01164,EVT-006,2026-12-16T19:20:30,THAT_BAI,930000.0
ORD-00920,CUS-01441,EVT-009,2026-11-08T11:09:03,DA_HUY,3865000.0
ORD-00921,CUS-01591,EVT-002,2026-10-20T23:58:07,CHO_XU_LY,1390000.0
ORD-00922,CUS-00563,EVT-007,2026-11-07T10:34:04,DA_HUY,3828000.0
ORD-00923,CUS-00228,EVT-003,2026-10-24T08:21:42,THAT_BAI,321000.0
ORD-00924,CUS-01240,EVT-013,2026-11-11T08:04:47,THAT_BAI,7886000.0
ORD-00925,CUS-00503,EVT-016,2026-05-10T13:23:42,CHO_XU_LY,1107000.0
ORD-00926,CUS-00343,EVT-003,2026-07-14T00:25:28,DA_XAC_NHAN,8014000.0
ORD-00927,CUS-00979,EVT-006,2026-12-10T01:07:43,DA_XAC_NHAN,6270000.0
ORD-00928,CUS-01619,EVT-010,2026-08-20T06:12:43,DA_HUY,7299000.0
ORD-00929,CUS-01196,EVT-015,2026-07-03T01:59:13,THAT_BAI,3936000.0
ORD-00930,CUS-00885,EVT-012,2026-11-09T18:36:42,THAT_BAI,2493000.0
ORD-00931,CUS-01243,EVT-002,2026-02-23T09:57:57,DA_XAC_NHAN,4774000.0
ORD-00932,CUS-01590,EVT-007,2026-05-12T04:24:29,DA_XAC_NHAN,6012000.0
ORD-00933,CUS-01020,EVT-004,2026-03-08T23:21:44,DA_HUY,4490000.0
ORD-00934,CUS-00329,EVT-009,2026-11-25T01:21:13,THAT_BAI,6495000.0
ORD-00935,CUS-00453,EVT-012,2026-01-17T18:57:55,CHO_XU_LY,1170000.0
ORD-00936,CUS-01334,EVT-016,2026-04-23T12:16:31,CHO_XU_LY,5519000.0
ORD-00937,CUS-01168,EVT-011,2026-06-20T13:10:20,DA_HUY,128000.0
ORD-00938,CUS-01058,EVT-017,2026-11-14T00:06:12,DA_XAC_NHAN,2217000.0
ORD-00939,CUS-01832,EVT-009,2026-01-23T20:58:40,THAT_BAI,5132000.0
ORD-00940,CUS-00106,EVT-015,2026-12-11T02:54:06,DA_HUY,3400000.0
ORD-00941,CUS-00881,EVT-020,2026-06-16T15:31:01,CHO_XU_LY,977000.0
ORD-00942,CUS-00287,EVT-007,2026-11-27T21:30:18,CHO_XU_LY,4058000.0
ORD-00943,CUS-00321,EVT-012,2026-09-24T21:15:43,DA_XAC_NHAN,4021000.0
ORD-00944,CUS-00668,EVT-017,2026-11-20T14:29:37,THAT_BAI,1311000.0
ORD-00945,CUS-01259,EVT-016,2026-11-21T17:22:40,DA_XAC_NHAN,5974000.0
ORD-00946,CUS-00660,EVT-002,2026-05-04T23:37:29,THAT_BAI,8632000.0
ORD-00947,CUS-01498,EVT-005,2026-08-22T08:41:48,DA_XAC_NHAN,2526000.0
ORD-00948,CUS-00328,EVT-005,2026-06-11T07:09:09,DA_XAC_NHAN,9019000.0
ORD-00949,CUS-00203,EVT-001,2026-03-18T11:17:40,DA_HUY,2373000.0
ORD-00950,CUS-01588,EVT-017,2026-04-07T15:27:37,DA_XAC_NHAN,3652000.0
ORD-00951,CUS-00388,EVT-003,2026-04-05T08:37:58,CHO_XU_LY,2940000.0
ORD-00952,CUS-00073,EVT-014,2026-09-13T08:01:52,DA_XAC_NHAN,6003000.0
ORD-00953,CUS-01330,EVT-009,2026-03-01T20:28:46,DA_HUY,6228000.0
ORD-00954,CUS-01830,EVT-007,2026-01-24T00:49:36,THAT_BAI,549000.0
ORD-00955,CUS-01648,EVT-001,2026-10-17T04:59:41,THAT_BAI,6355000.0
ORD-00956,CUS-00544,EVT-004,2026-05-08T05:15:47,DA_HUY,156000.0
ORD-00957,CUS-01025,EVT-014,2026-05-20T01:43:22,CHO_XU_LY,8682000.0
ORD-00958,CUS-00850,EVT-003,2026-02-18T09:46:16,THAT_BAI,609000.0
ORD-00959,CUS-00303,EVT-020,2026-11-11T18:39:55,DA_HUY,4136000.0
ORD-00960,CUS-01183,EVT-010,2026-08-03T04:35:09,CHO_XU_LY,7711000.0
ORD-00961,CUS-00205,EVT-012,2026-01-12T20:45:14,DA_HUY,4346000.0
ORD-00962,CUS-00450,EVT-001,2026-09-19T23:02:34,CHO_XU_LY,7178000.0
ORD-00963,CUS-00871,EVT-007,2026-10-25T21:23:24,THAT_BAI,8721000.0
ORD-00964,CUS-00775,EVT-018,2026-01-25T13:59:52,CHO_XU_LY,4387000.0
ORD-00965,CUS-00554,EVT-020,2026-10-23T23:42:55,DA_HUY,9031000.0
ORD-00966,CUS-01955,EVT-019,2026-03-16T13:54:46,DA_HUY,302000.0
ORD-00967,CUS-01119,EVT-001,2026-09-18T17:51:12,THAT_BAI,5297000.0
ORD-00968,CUS-00127,EVT-007,2026-07-02T12:55:13,DA_HUY,8337000.0
ORD-00969,CUS-00817,EVT-015,2026-12-27T00:45:09,CHO_XU_LY,166000.0
ORD-00970,CUS-00851,EVT-009,2026-02-17T22:58:42,DA_XAC_NHAN,966000.0
ORD-00971,CUS-00271,EVT-002,2026-03-24T11:55:05,DA_HUY,7581000.0
ORD-00972,CUS-01342,EVT-017,2026-12-23T03:54:09,DA_HUY,2885000.0
ORD-00973,CUS-01292,EVT-017,2026-01-04T05:06:34,THAT_BAI,4477000.0
ORD-00974,CUS-01043,EVT-016,2026-01-25T15:49:02,DA_HUY,4816000.0
ORD-00975,CUS-00994,EVT-009,2026-08-13T04:08:07,CHO_XU_LY,7699000.0
ORD-00976,CUS-01166,EVT-008,2026-11-24T03:51:40,DA_HUY,3287000.0
ORD-00977,CUS-00054,EVT-018,2026-10-25T15:01:34,THAT_BAI,9610000.0
ORD-00978,CUS-01620,EVT-010,2026-01-15T23:20:23,THAT_BAI,3032000.0
ORD-00979,CUS-00101,EVT-019,2026-06-01T12:35:29,DA_XAC_NHAN,4511000.0
ORD-00980,CUS-01849,EVT-013,2026-12-10T01:45:22,THAT_BAI,7888000.0
ORD-00981,CUS-01197,EVT-011,2026-12-14T00:05:43,THAT_BAI,9030000.0
ORD-00982,CUS-01995,EVT-016,2026-03-27T09:14:30,DA_XAC_NHAN,8635000.0
ORD-00983,CUS-01767,EVT-003,2026-03-11T17:11:32,CHO_XU_LY,4090000.0
ORD-00984,CUS-01340,EVT-011,2026-08-20T19:11:02,DA_XAC_NHAN,9188000.0
ORD-00985,CUS-00081,EVT-009,2026-01-10T22:05:09,DA_XAC_NHAN,4412000.0
ORD-00986,CUS-00910,EVT-018,2026-02-25T14:33:03,DA_XAC_NHAN,4601000.0
ORD-00987,CUS-01209,EVT-003,2026-10-01T15:03:40,DA_HUY,4924000.0
ORD-00988,CUS-00376,EVT-003,2026-11-21T10:20:57,CHO_XU_LY,2951000.0
ORD-00989,CUS-00932,EVT-017,2026-10-18T23:14:46,CHO_XU_LY,7652000.0
ORD-00990,CUS-01222,EVT-018,2026-07-16T04:47:33,DA_XAC_NHAN,6023000.0
ORD-00991,CUS-00733,EVT-005,2026-01-19T23:53:28,CHO_XU_LY,1333000.0
ORD-00992,CUS-00638,EVT-003,2026-04-20T15:24:46,CHO_XU_LY,8605000.0
ORD-00993,CUS-00410,EVT-002,2026-05-10T21:18:26,THAT_BAI,590000.0
ORD-00994,CUS-00093,EVT-017,2026-01-19T12:37:41,CHO_XU_LY,6895000.0
ORD-00995,CUS-01769,EVT-019,2026-02-23T18:51:04,THAT_BAI,1375000.0
ORD-00996,CUS-02000,EVT-006,2026-01-20T08:56:32,DA_HUY,4250000.0
ORD-00997,CUS-01288,EVT-014,2026-02-12T01:58:14,DA_HUY,1686000.0
ORD-00998,CUS-00734,EVT-015,2026-08-18T13:43:40,THAT_BAI,5318000.0
ORD-00999,CUS-01842,EVT-008,2026-08-11T04:18:54,THAT_BAI,9884000.0
ORD-01000,CUS-00660,EVT-018,2026-09-13T17:37:04,DA_HUY,1594000.0
ORD-01001,CUS-01447,EVT-020,2026-07-07T17:49:49,DA_HUY,9512000.0
ORD-01002,CUS-01722,EVT-007,2026-08-23T19:46:16,CHO_XU_LY,6775000.0
ORD-01003,CUS-01555,EVT-014,2026-12-14T11:42:31,THAT_BAI,2622000.0
ORD-01004,CUS-01922,EVT-020,2026-08-13T05:41:55,THAT_BAI,6208000.0
ORD-01005,CUS-01311,EVT-002,2026-01-11T20:49:25,THAT_BAI,6051000.0
ORD-01006,CUS-01519,EVT-017,2026-05-02T04:44:11,DA_HUY,8053000.0
ORD-01007,CUS-01637,EVT-010,2026-06-25T07:30:17,THAT_BAI,4366000.0
ORD-01008,CUS-00322,EVT-016,2026-03-06T04:44:37,DA_HUY,8217000.0
ORD-01009,CUS-01789,EVT-004,2026-06-19T11:56:04,CHO_XU_LY,5628000.0
ORD-01010,CUS-01889,EVT-009,2026-06-12T23:15:21,DA_XAC_NHAN,6694000.0
ORD-01011,CUS-00806,EVT-017,2026-02-25T01:46:44,CHO_XU_LY,4495000.0
ORD-01012,CUS-01185,EVT-013,2026-10-19T05:07:34,DA_HUY,5036000.0
ORD-01013,CUS-01807,EVT-003,2026-07-17T07:09:09,CHO_XU_LY,4289000.0
ORD-01014,CUS-01347,EVT-018,2026-07-09T22:22:08,THAT_BAI,2829000.0
ORD-01015,CUS-01044,EVT-014,2026-06-21T22:11:34,DA_HUY,1240000.0
ORD-01016,CUS-01307,EVT-020,2026-11-06T18:56:39,CHO_XU_LY,7904000.0
ORD-01017,CUS-01941,EVT-007,2026-04-13T15:47:50,THAT_BAI,7793000.0
ORD-01018,CUS-00059,EVT-019,2026-05-19T03:29:19,DA_XAC_NHAN,638000.0
ORD-01019,CUS-01248,EVT-017,2026-12-10T19:04:17,DA_HUY,66000.0
ORD-01020,CUS-00095,EVT-002,2026-02-19T09:32:17,THAT_BAI,7717000.0
ORD-01021,CUS-00832,EVT-017,2026-01-11T00:01:26,DA_XAC_NHAN,9369000.0
ORD-01022,CUS-01443,EVT-012,2026-10-21T03:09:53,THAT_BAI,6501000.0
ORD-01023,CUS-01214,EVT-017,2026-10-14T00:44:22,DA_HUY,4100000.0
ORD-01024,CUS-01616,EVT-013,2026-12-07T07:27:20,DA_XAC_NHAN,3038000.0
ORD-01025,CUS-01827,EVT-013,2026-01-15T20:07:01,THAT_BAI,5405000.0
ORD-01026,CUS-01940,EVT-019,2026-03-14T15:05:17,DA_HUY,9644000.0
ORD-01027,CUS-00401,EVT-015,2026-08-18T15:17:13,DA_HUY,9755000.0
ORD-01028,CUS-00336,EVT-007,2026-06-13T04:19:11,DA_XAC_NHAN,6124000.0
ORD-01029,CUS-01382,EVT-013,2026-07-21T13:01:08,DA_XAC_NHAN,2504000.0
ORD-01030,CUS-01483,EVT-019,2026-04-24T15:45:21,DA_HUY,8571000.0
ORD-01031,CUS-01392,EVT-016,2026-06-22T03:15:01,DA_XAC_NHAN,7387000.0
ORD-01032,CUS-01764,EVT-014,2026-12-26T03:37:10,THAT_BAI,8584000.0
ORD-01033,CUS-00976,EVT-019,2026-10-04T17:15:24,DA_XAC_NHAN,365000.0
ORD-01034,CUS-00646,EVT-020,2026-04-26T00:39:26,CHO_XU_LY,4152000.0
ORD-01035,CUS-01141,EVT-014,2026-08-03T11:22:39,DA_HUY,4984000.0
ORD-01036,CUS-00692,EVT-012,2026-12-07T16:46:38,CHO_XU_LY,7860000.0
ORD-01037,CUS-01418,EVT-002,2026-06-20T14:28:44,CHO_XU_LY,2374000.0
ORD-01038,CUS-01653,EVT-007,2026-07-10T13:00:15,DA_HUY,5554000.0
ORD-01039,CUS-01227,EVT-018,2026-02-19T14:10:07,DA_HUY,3054000.0
ORD-01040,CUS-01898,EVT-004,2026-07-04T10:42:09,DA_XAC_NHAN,907000.0
ORD-01041,CUS-01601,EVT-009,2026-11-20T21:59:13,CHO_XU_LY,598000.0
ORD-01042,CUS-00587,EVT-010,2026-09-16T07:55:31,THAT_BAI,689000.0
ORD-01043,CUS-00189,EVT-015,2026-02-27T22:26:04,CHO_XU_LY,9486000.0
ORD-01044,CUS-00864,EVT-002,2026-08-26T09:08:40,CHO_XU_LY,8978000.0
ORD-01045,CUS-01633,EVT-001,2026-06-12T16:28:11,CHO_XU_LY,2176000.0
ORD-01046,CUS-01292,EVT-010,2026-06-21T06:50:37,THAT_BAI,6116000.0
ORD-01047,CUS-01275,EVT-005,2026-03-10T23:25:14,THAT_BAI,6861000.0
ORD-01048,CUS-00212,EVT-015,2026-06-14T15:28:46,DA_HUY,731000.0
ORD-01049,CUS-01180,EVT-011,2026-01-24T13:31:55,THAT_BAI,2296000.0
ORD-01050,CUS-00126,EVT-015,2026-01-21T14:26:31,THAT_BAI,5976000.0
ORD-01051,CUS-00246,EVT-015,2026-02-03T15:03:59,DA_XAC_NHAN,8115000.0
ORD-01052,CUS-00101,EVT-018,2026-12-16T08:39:48,DA_XAC_NHAN,5175000.0
ORD-01053,CUS-00467,EVT-004,2026-09-08T11:11:28,DA_HUY,2020000.0
ORD-01054,CUS-01849,EVT-020,2026-08-15T21:23:54,DA_XAC_NHAN,9659000.0
ORD-01055,CUS-01504,EVT-017,2026-11-22T05:57:29,DA_HUY,4062000.0
ORD-01056,CUS-00885,EVT-016,2026-08-12T04:13:32,THAT_BAI,9963000.0
ORD-01057,CUS-01177,EVT-003,2026-03-24T09:08:15,THAT_BAI,594000.0
ORD-01058,CUS-01705,EVT-020,2026-07-21T18:53:57,DA_XAC_NHAN,1432000.0
ORD-01059,CUS-01615,EVT-006,2026-10-07T19:57:08,DA_HUY,1980000.0
ORD-01060,CUS-01782,EVT-004,2026-02-06T01:06:28,DA_HUY,1211000.0
ORD-01061,CUS-01493,EVT-017,2026-01-26T20:01:05,CHO_XU_LY,8420000.0
ORD-01062,CUS-01161,EVT-017,2026-10-19T13:08:47,CHO_XU_LY,3325000.0
ORD-01063,CUS-01944,EVT-019,2026-03-19T14:29:57,DA_HUY,5276000.0
ORD-01064,CUS-01615,EVT-019,2026-03-02T10:20:38,DA_XAC_NHAN,2197000.0
ORD-01065,CUS-00894,EVT-004,2026-03-20T23:46:10,CHO_XU_LY,1185000.0
ORD-01066,CUS-01447,EVT-007,2026-02-19T11:04:36,DA_HUY,4344000.0
ORD-01067,CUS-00950,EVT-005,2026-11-02T11:36:51,THAT_BAI,3933000.0
ORD-01068,CUS-00742,EVT-020,2026-01-10T13:46:07,DA_HUY,734000.0
ORD-01069,CUS-01997,EVT-003,2026-09-20T02:50:06,CHO_XU_LY,4524000.0
ORD-01070,CUS-00468,EVT-017,2026-04-05T17:21:20,DA_XAC_NHAN,4976000.0
ORD-01071,CUS-01810,EVT-014,2026-06-11T01:40:39,CHO_XU_LY,7842000.0
ORD-01072,CUS-01621,EVT-004,2026-03-23T14:16:30,THAT_BAI,52000.0
ORD-01073,CUS-01760,EVT-003,2026-05-24T21:18:45,DA_XAC_NHAN,7888000.0
ORD-01074,CUS-01922,EVT-014,2026-06-08T21:00:25,DA_XAC_NHAN,5645000.0
ORD-01075,CUS-00394,EVT-008,2026-06-10T11:52:45,DA_HUY,9749000.0
ORD-01076,CUS-01446,EVT-012,2026-07-05T07:28:36,DA_HUY,941000.0
ORD-01077,CUS-01044,EVT-013,2026-03-22T03:15:51,THAT_BAI,6608000.0
ORD-01078,CUS-00070,EVT-002,2026-11-04T17:15:15,CHO_XU_LY,3094000.0
ORD-01079,CUS-01452,EVT-020,2026-08-03T12:04:47,DA_HUY,8664000.0
ORD-01080,CUS-00009,EVT-006,2026-01-25T01:54:19,THAT_BAI,6334000.0
ORD-01081,CUS-00760,EVT-017,2026-02-16T18:52:46,DA_XAC_NHAN,3462000.0
ORD-01082,CUS-00965,EVT-002,2026-08-26T18:12:15,DA_XAC_NHAN,4641000.0
ORD-01083,CUS-01546,EVT-020,2026-03-22T11:24:27,CHO_XU_LY,2710000.0
ORD-01084,CUS-00618,EVT-007,2026-06-25T09:32:13,DA_HUY,9082000.0
ORD-01085,CUS-00334,EVT-012,2026-06-07T23:09:09,THAT_BAI,6490000.0
ORD-01086,CUS-00857,EVT-007,2026-07-24T11:58:06,CHO_XU_LY,5230000.0
ORD-01087,CUS-01717,EVT-009,2026-02-12T22:36:41,DA_HUY,8125000.0
ORD-01088,CUS-01917,EVT-015,2026-04-01T22:30:31,THAT_BAI,6259000.0
ORD-01089,CUS-00235,EVT-017,2026-06-15T20:24:05,DA_XAC_NHAN,3151000.0
ORD-01090,CUS-00651,EVT-003,2026-10-23T20:34:17,THAT_BAI,5318000.0
ORD-01091,CUS-00739,EVT-009,2026-10-22T00:14:47,DA_XAC_NHAN,2056000.0
ORD-01092,CUS-01028,EVT-018,2026-02-03T07:59:03,DA_HUY,747000.0
ORD-01093,CUS-01283,EVT-016,2026-04-11T12:00:17,CHO_XU_LY,9941000.0
ORD-01094,CUS-01559,EVT-013,2026-06-10T06:23:41,THAT_BAI,1182000.0
ORD-01095,CUS-00571,EVT-010,2026-03-09T05:49:15,DA_XAC_NHAN,6804000.0
ORD-01096,CUS-01557,EVT-008,2026-11-27T23:50:44,THAT_BAI,1742000.0
ORD-01097,CUS-00223,EVT-018,2026-05-21T03:08:35,THAT_BAI,4233000.0
ORD-01098,CUS-00669,EVT-013,2026-06-09T14:14:26,DA_XAC_NHAN,530000.0
ORD-01099,CUS-00837,EVT-016,2026-06-09T03:43:33,DA_XAC_NHAN,9033000.0
ORD-01100,CUS-01767,EVT-017,2026-01-06T18:29:43,CHO_XU_LY,1133000.0
ORD-01101,CUS-00873,EVT-014,2026-12-21T08:16:30,DA_XAC_NHAN,5543000.0
ORD-01102,CUS-01372,EVT-001,2026-02-02T15:38:49,DA_XAC_NHAN,7741000.0
ORD-01103,CUS-01964,EVT-014,2026-09-10T00:28:19,CHO_XU_LY,9199000.0
ORD-01104,CUS-00323,EVT-010,2026-03-24T07:04:54,DA_XAC_NHAN,1459000.0
ORD-01105,CUS-00188,EVT-010,2026-08-10T03:52:24,CHO_XU_LY,5573000.0
ORD-01106,CUS-01319,EVT-017,2026-02-27T10:13:59,DA_HUY,2738000.0
ORD-01107,CUS-00685,EVT-009,2026-04-13T16:40:55,DA_HUY,5286000.0
ORD-01108,CUS-01204,EVT-018,2026-05-14T13:38:02,CHO_XU_LY,5257000.0
ORD-01109,CUS-01270,EVT-018,2026-05-01T01:54:27,CHO_XU_LY,9422000.0
ORD-01110,CUS-00305,EVT-011,2026-10-01T16:48:45,DA_HUY,6165000.0
ORD-01111,CUS-01800,EVT-007,2026-12-14T22:20:53,CHO_XU_LY,1360000.0
ORD-01112,CUS-01288,EVT-001,2026-08-22T16:59:10,DA_HUY,2333000.0
ORD-01113,CUS-01400,EVT-012,2026-09-05T13:48:29,DA_HUY,5045000.0
ORD-01114,CUS-00770,EVT-016,2026-02-01T12:34:19,DA_XAC_NHAN,3313000.0
ORD-01115,CUS-01467,EVT-009,2026-07-11T23:14:07,CHO_XU_LY,1600000.0
ORD-01116,CUS-00927,EVT-004,2026-05-20T11:48:43,THAT_BAI,2872000.0
ORD-01117,CUS-00434,EVT-009,2026-12-05T22:47:22,THAT_BAI,5363000.0
ORD-01118,CUS-00769,EVT-008,2026-09-04T03:58:43,CHO_XU_LY,3906000.0
ORD-01119,CUS-00396,EVT-009,2026-01-03T03:04:38,DA_HUY,1215000.0
ORD-01120,CUS-00185,EVT-002,2026-08-03T05:30:20,DA_XAC_NHAN,553000.0
ORD-01121,CUS-00984,EVT-010,2026-05-13T06:36:14,CHO_XU_LY,4524000.0
ORD-01122,CUS-01770,EVT-005,2026-03-20T05:40:41,DA_XAC_NHAN,3653000.0
ORD-01123,CUS-00237,EVT-020,2026-02-18T22:16:12,CHO_XU_LY,8146000.0
ORD-01124,CUS-00457,EVT-020,2026-07-01T22:30:21,THAT_BAI,8143000.0
ORD-01125,CUS-00978,EVT-016,2026-04-13T22:46:37,DA_HUY,363000.0
ORD-01126,CUS-01015,EVT-016,2026-04-22T18:39:43,CHO_XU_LY,6865000.0
ORD-01127,CUS-01527,EVT-004,2026-06-27T01:10:01,THAT_BAI,4216000.0
ORD-01128,CUS-01302,EVT-010,2026-10-16T08:54:41,THAT_BAI,3113000.0
ORD-01129,CUS-01109,EVT-018,2026-05-13T13:30:04,DA_HUY,4957000.0
ORD-01130,CUS-00360,EVT-014,2026-08-10T07:01:32,DA_HUY,5108000.0
ORD-01131,CUS-00866,EVT-010,2026-11-05T11:16:20,DA_HUY,8835000.0
ORD-01132,CUS-00167,EVT-007,2026-02-09T09:38:49,DA_HUY,6607000.0
ORD-01133,CUS-01052,EVT-018,2026-05-24T07:25:50,CHO_XU_LY,226000.0
ORD-01134,CUS-00829,EVT-020,2026-07-15T09:44:06,THAT_BAI,9315000.0
ORD-01135,CUS-00568,EVT-005,2026-08-18T20:37:13,THAT_BAI,7663000.0
ORD-01136,CUS-00820,EVT-008,2026-08-26T13:27:52,DA_HUY,3363000.0
ORD-01137,CUS-00244,EVT-012,2026-09-13T08:29:02,CHO_XU_LY,6294000.0
ORD-01138,CUS-00104,EVT-003,2026-08-27T15:07:37,CHO_XU_LY,6425000.0
ORD-01139,CUS-00503,EVT-017,2026-01-22T21:46:42,THAT_BAI,4950000.0
ORD-01140,CUS-00825,EVT-001,2026-08-24T21:55:47,DA_XAC_NHAN,3048000.0
ORD-01141,CUS-01641,EVT-017,2026-07-21T00:00:10,CHO_XU_LY,841000.0
ORD-01142,CUS-00878,EVT-020,2026-03-24T02:23:59,THAT_BAI,1714000.0
ORD-01143,CUS-01757,EVT-009,2026-03-05T11:15:16,CHO_XU_LY,1014000.0
ORD-01144,CUS-00179,EVT-009,2026-04-23T12:54:20,THAT_BAI,5963000.0
ORD-01145,CUS-01323,EVT-012,2026-01-19T14:35:59,CHO_XU_LY,9681000.0
ORD-01146,CUS-00308,EVT-004,2026-01-15T21:05:59,DA_HUY,200000.0
ORD-01147,CUS-00907,EVT-017,2026-02-15T03:38:37,THAT_BAI,6675000.0
ORD-01148,CUS-00914,EVT-010,2026-04-23T22:07:24,CHO_XU_LY,8190000.0
ORD-01149,CUS-01709,EVT-004,2026-07-10T15:24:05,CHO_XU_LY,3752000.0
ORD-01150,CUS-01907,EVT-016,2026-08-01T22:38:52,THAT_BAI,9011000.0
ORD-01151,CUS-01637,EVT-012,2026-02-08T21:50:36,DA_HUY,1051000.0
ORD-01152,CUS-00199,EVT-011,2026-01-12T02:48:47,CHO_XU_LY,73000.0
ORD-01153,CUS-00978,EVT-008,2026-06-19T13:52:13,DA_XAC_NHAN,1906000.0
ORD-01154,CUS-00742,EVT-010,2026-01-14T05:50:42,THAT_BAI,2105000.0
ORD-01155,CUS-01518,EVT-018,2026-01-12T03:33:46,THAT_BAI,2882000.0
ORD-01156,CUS-00438,EVT-004,2026-08-22T06:53:00,CHO_XU_LY,3565000.0
ORD-01157,CUS-01456,EVT-009,2026-10-05T03:08:47,DA_XAC_NHAN,7386000.0
ORD-01158,CUS-01384,EVT-014,2026-04-07T18:11:21,CHO_XU_LY,5439000.0
